task_idx,trial_idx,cutrial_no,targetangle_deg,targetx_cm,targety_cm,cursortype,rotation_deg,doaiming_bool,aimstart_deg,aim_deg,aimdeviation_deg,aimtime_ms,phase,cutime_ms,time_ms,mousex_cm,mousey_cm,cursorx_cm,cursory_cm,deviation_bool,reachdeviation_deg
5,8,64,60.00000,4.00000,6.92820,clamped,-80,True,50.00000,59.75000,-0.25000,2634.00000,2,567568,2001,0.61089,2.38298,2.22629,-0.81030,1,15.62155
6,1,65,80.00000,1.38919,7.87846,regular,0,True,70.00000,80.00000,0.00000,3269.00000,2,609517,3219,0.00000,2.05430,0.00000,2.05430,1,10.00000
6,2,66,40.00000,6.12836,5.14230,regular,0,True,30.00000,38.75000,-1.25000,2236.00000,2,614687,1017,1.64756,1.56127,1.64756,1.56127,1,3.45961
6,3,67,140.00000,-6.12836,5.14230,regular,0,True,130.00000,140.00000,0.00000,2526.00000,2,621125,2351,-1.64756,1.31475,-1.64756,1.31475,1,1.41019
6,4,68,100.00000,-1.38919,7.87846,regular,0,True,90.00000,99.25000,-0.75000,2217.00000,2,627280,934,-0.68494,1.97212,-0.68494,1.97212,1,9.15270
6,5,69,20.00000,7.51754,2.73616,regular,0,True,10.00000,18.50000,-1.50000,1755.00000,2,633102,1051,1.86970,0.94498,1.86970,0.94498,1,6.81285
6,6,70,120.00000,-4.00000,6.92820,regular,0,True,110.00000,120.75000,0.75000,2659.00000,2,639089,1184,-0.99964,1.84887,-0.99964,1.84887,1,-1.60097
6,7,71,160.00000,-7.51754,2.73616,regular,0,True,150.00000,158.75000,-1.25000,1839.00000,2,644276,983,-1.96226,0.73955,-1.96226,0.73955,1,-0.65077
6,8,72,60.00000,4.00000,6.92820,regular,0,True,50.00000,59.25000,-0.75000,1741.00000,2,649297,884,1.16625,1.68452,1.16625,1.68452,1,-4.69616
7,1,73,120.00000,-4.00000,6.92820,nocursor,0,False,,,,,2,659772,3719,-0.90708,1.88995,0.00000,0.00000,1,-4.36136
7,2,74,80.00000,1.38919,7.87846,nocursor,0,False,,,,,2,665776,1253,0.51833,1.99267,0.00000,0.00000,1,-4.58057
7,3,75,40.00000,6.12836,5.14230,nocursor,0,False,,,,,2,669513,1449,1.68458,1.15041,0.00000,0.00000,1,-5.67059
7,4,76,160.00000,-7.51754,2.73616,nocursor,0,False,,,,,2,673315,1453,-1.92524,0.57520,0.00000,0.00000,1,3.36554
7,5,77,20.00000,7.51754,2.73616,nocursor,0,False,,,,,2,676752,1317,2.07333,0.65737,0.00000,0.00000,1,-2.40826
7,6,78,140.00000,-6.12836,5.14230,nocursor,0,False,,,,,2,680237,1683,-1.31435,1.54072,0.00000,0.00000,1,-9.53333
7,7,79,100.00000,-1.38919,7.87846,nocursor,0,False,,,,,2,683857,1163,-0.38875,2.11593,0.00000,0.00000,1,0.41059
7,8,80,60.00000,4.00000,6.92820,nocursor,0,False,,,,,2,687526,1114,1.14774,1.72561,0.00000,0.00000,1,-3.62873
8,1,81,20.00000,7.51754,2.73616,regular,0,True,10.00000,19.25000,-0.75000,4920.00000,2,701970,3335,1.90673,0.80118,1.90673,0.80118,1,2.79143
8,2,82,40.00000,6.12836,5.14230,regular,0,True,30.00000,39.25000,-0.75000,2317.00000,2,707491,1050,1.86970,1.23258,1.86970,1.23258,1,-6.60555
8,3,83,100.00000,-1.38919,7.87846,regular,0,True,90.00000,99.50000,-0.50000,2578.00000,2,713646,1801,-0.22214,2.01321,-0.22214,2.01321,1,-3.70339
8,4,84,60.00000,4.00000,6.92820,regular,0,True,50.00000,59.00000,-1.00000,2370.00000,2,719818,1051,1.20327,1.76669,1.20327,1.76669,1,-4.25828
8,5,85,80.00000,1.38919,7.87846,regular,0,True,70.00000,79.00000,-1.00000,2009.00000,2,725172,1084,0.57387,2.01321,0.57387,2.01321,1,-5.91032
8,6,86,160.00000,-7.51754,2.73616,regular,0,True,150.00000,158.50000,-1.50000,2241.00000,2,730976,1251,-1.75863,1.12986,-1.75863,1.12986,1,-12.71937
8,7,87,120.00000,-4.00000,6.92820,regular,0,True,110.00000,119.25000,-0.75000,2256.00000,2,737347,1183,-1.29583,1.64344,-1.29583,1.64344,1,8.25530
8,8,88,140.00000,-6.12836,5.14230,regular,0,True,130.00000,139.75000,-0.25000,3759.00000,2,744870,1518,-1.62905,1.19149,-1.62905,1.19149,1,3.81820
9,1,89,80.00000,1.38919,7.87846,nocursor,0,False,,,,,2,753010,901,1.40690,1.66398,0.00000,0.00000,1,-30.21462
9,2,90,160.00000,-7.51754,2.73616,nocursor,0,False,,,,,2,756796,1248,-1.96226,0.45195,0.00000,0.00000,1,7.02976
9,3,91,100.00000,-1.38919,7.87846,nocursor,0,False,,,,,2,760615,1196,-0.31470,2.07484,0.00000,0.00000,1,-1.37544
9,4,92,120.00000,-4.00000,6.92820,nocursor,0,False,,,,,2,764268,1248,-1.24030,1.72561,0.00000,0.00000,1,5.70708
9,5,93,20.00000,7.51754,2.73616,nocursor,0,False,,,,,2,768205,1281,2.01780,0.30814,0.00000,0.00000,1,-11.31739
9,6,94,60.00000,4.00000,6.92820,nocursor,0,False,,,,,2,772374,1447,1.27732,1.58181,0.00000,0.00000,1,-8.92106
9,7,95,140.00000,-6.12836,5.14230,nocursor,0,False,,,,,2,775343,931,-1.42542,1.52018,0.00000,0.00000,1,-6.84257
9,8,96,40.00000,6.12836,5.14230,nocursor,0,False,,,,,2,778229,1050,1.81417,1.02715,0.00000,0.00000,1,-10.48225
10,1,97,120.00000,-4.00000,6.92820,regular,0,True,110.00000,120.00000,0.00000,5304.00000,2,793390,2001,-0.96262,1.91050,-0.96262,1.91050,1,-3.25840
10,2,98,20.00000,7.51754,2.73616,regular,0,True,10.00000,18.75000,-1.25000,2670.00000,2,799996,1451,1.99929,0.76009,1.99929,0.76009,1,0.81580
10,3,99,60.00000,4.00000,6.92820,regular,0,True,50.00000,58.50000,-1.50000,1873.00000,2,804983,1051,1.09220,1.72561,1.09220,1.72561,1,-2.33118
10,4,100,160.00000,-7.51754,2.73616,regular,0,True,150.00000,159.25000,-0.75000,2391.00000,2,811121,1485,-1.99929,0.63683,-1.99929,0.63683,1,2.33186
10,5,101,140.00000,-6.12836,5.14230,regular,0,True,130.00000,139.25000,-0.75000,1869.00000,2,817309,1018,-1.57351,1.27366,-1.57351,1.27366,1,1.01195
10,6,102,80.00000,1.38919,7.87846,regular,0,True,70.00000,79.00000,-1.00000,2923.00000,2,824231,1435,0.14810,2.05430,0.14810,2.05430,1,5.87653
10,7,103,100.00000,-1.38919,7.87846,regular,0,True,90.00000,99.50000,-0.50000,3057.00000,2,830653,1018,-0.59238,2.11593,-0.59238,2.11593,1,5.64023
10,8,104,40.00000,6.12836,5.14230,regular,0,True,30.00000,38.50000,-1.50000,1675.00000,2,835723,1501,1.48095,1.56127,1.48095,1.56127,1,6.51236
11,1,105,60.00000,4.00000,6.92820,regular,0,True,50.00000,59.50000,-0.50000,4870.00000,2,972044,817,4.57244,-0.16434,4.57244,-0.16434,1,-62.05841
11,2,106,40.00000,6.12836,5.14230,regular,0,True,30.00000,37.75000,-2.25000,2071.00000,2,978283,851,1.79565,1.33529,1.79565,1.33529,1,-3.36459
11,3,107,80.00000,1.38919,7.87846,regular,0,True,70.00000,80.25000,0.25000,2695.00000,2,983486,900,0.35173,2.09538,0.35173,2.09538,1,0.47118
11,4,108,160.00000,-7.51754,2.73616,regular,0,True,150.00000,159.75000,-0.25000,1775.00000,2,988423,1017,-1.98077,0.86280,-1.98077,0.86280,1,-3.53737
11,5,109,20.00000,7.51754,2.73616,regular,0,True,10.00000,18.50000,-1.50000,1959.00000,2,993127,917,1.96226,0.39032,1.96226,0.39032,1,-8.74994
