task_idx,trial_idx,cutrial_no,targetangle_deg,targetx_cm,targety_cm,cursortype,rotation_deg,doaiming_bool,aimstart_deg,aim_deg,aimdeviation_deg,aimtime_ms,phase,cutime_ms,time_ms,mousex_cm,mousey_cm,cursorx_cm,cursory_cm,deviation_bool,reachdeviation_deg
8,1,81,80.00000,1.38919,7.87846,regular,0,True,70.00000,80.00000,0.00000,2285.00000,2,660985,834,0.33321,2.13647,0.33321,2.13647,1,1.13540
8,2,82,40.00000,6.12836,5.14230,regular,0,True,30.00000,40.25000,0.25000,2326.00000,2,667006,1634,1.61054,1.27366,1.61054,1.27366,1,-1.66207
8,3,83,140.00000,-6.12836,5.14230,regular,0,True,130.00000,140.00000,0.00000,1574.00000,2,671276,734,-1.81417,1.04769,-1.81417,1.04769,1,9.99340
8,4,84,60.00000,4.00000,6.92820,regular,0,True,50.00000,59.75000,-0.25000,1795.00000,2,676380,1534,0.98113,1.95158,0.98113,1.95158,1,3.30967
8,5,85,120.00000,-4.00000,6.92820,regular,0,True,110.00000,118.50000,-1.50000,1324.00000,2,680250,684,-1.31435,1.56127,-1.31435,1.56127,1,10.09224
8,6,86,20.00000,7.51754,2.73616,regular,0,True,10.00000,20.25000,0.25000,1828.00000,2,685537,1751,1.94375,0.96552,1.94375,0.96552,1,6.41499
8,7,87,100.00000,-1.38919,7.87846,regular,0,True,90.00000,99.75000,-0.25000,1507.00000,2,689874,734,-0.75899,1.91050,-0.75899,1.91050,1,11.66659
8,8,88,160.00000,-7.51754,2.73616,regular,0,True,150.00000,158.25000,-1.75000,1638.00000,2,696246,885,-2.03631,0.22597,-2.03631,0.22597,1,13.66778
9,1,89,40.00000,6.12836,5.14230,nocursor,0,False,,,,,2,703268,2035,1.36988,1.49964,0.00000,0.00000,1,7.58916
9,2,90,60.00000,4.00000,6.92820,nocursor,0,False,,,,,2,707287,1294,0.81452,1.86941,0.00000,0.00000,1,6.45678
9,3,91,160.00000,-7.51754,2.73616,nocursor,0,False,,,,,2,711090,1581,-2.12887,0.84226,0.00000,0.00000,1,-1.58559
9,4,92,20.00000,7.51754,2.73616,nocursor,0,False,,,,,2,714360,1315,1.66607,1.17095,0.00000,0.00000,1,15.10038
9,5,93,80.00000,1.38919,7.87846,nocursor,0,False,,,,,2,717929,1047,-0.25917,2.21864,0.00000,0.00000,1,16.66280
9,6,94,140.00000,-6.12836,5.14230,nocursor,0,False,,,,,2,720214,869,-1.70310,1.15041,0.00000,0.00000,1,5.96176
9,7,95,100.00000,-1.38919,7.87846,nocursor,0,False,,,,,2,723200,833,-0.59238,2.23918,0.00000,0.00000,1,4.81825
9,8,96,120.00000,-4.00000,6.92820,nocursor,0,False,,,,,2,725601,1220,-0.16661,2.25973,0.00000,0.00000,1,-25.78321
10,1,97,80.00000,1.38919,7.87846,regular,0,True,70.00000,80.25000,0.25000,2302.00000,2,735142,1785,0.42577,1.99267,0.42577,1.99267,1,-2.06092
10,2,98,100.00000,-1.38919,7.87846,regular,0,True,90.00000,99.75000,-0.25000,1604.00000,2,740196,734,-0.94411,1.99267,-0.94411,1.99267,1,15.35119
10,3,99,40.00000,6.12836,5.14230,regular,0,True,30.00000,38.25000,-1.75000,1792.00000,2,745016,650,1.51798,1.43801,1.51798,1.43801,1,3.45032
10,4,100,120.00000,-4.00000,6.92820,regular,0,True,110.00000,119.50000,-0.50000,1760.00000,2,749336,633,-1.42542,1.62289,-1.42542,1.62289,1,11.29355
10,5,101,140.00000,-6.12836,5.14230,regular,0,True,130.00000,138.00000,-2.00000,1344.00000,2,752989,584,-1.75863,1.23258,-1.75863,1.23258,1,4.97434
10,6,102,160.00000,-7.51754,2.73616,regular,0,True,150.00000,159.75000,-0.25000,1502.00000,2,759328,884,-1.90673,0.61629,-1.90673,0.61629,1,2.08822
10,7,103,20.00000,7.51754,2.73616,regular,0,True,10.00000,19.50000,-0.50000,1572.00000,2,764315,684,1.99929,0.67792,1.99929,0.67792,1,-1.26921
10,8,104,60.00000,4.00000,6.92820,regular,0,True,50.00000,58.25000,-1.75000,1459.00000,2,770503,2452,0.77750,1.91050,0.77750,1.91050,1,7.85557
11,1,105,80.00000,1.38919,7.87846,regular,0,True,70.00000,74.00000,-6.00000,127348.00000,2,1045280,12275,1.05518,1.82832,1.05518,1.82832,1,-19.99057
11,2,106,120.00000,-4.00000,6.92820,regular,0,True,110.00000,118.75000,-1.25000,6667.00000,2,1058841,784,-1.05518,1.72561,-1.05518,1.72561,1,1.44505
11,3,107,60.00000,4.00000,6.92820,regular,0,True,50.00000,63.50000,3.50000,5500.00000,2,1070467,584,1.07369,1.78724,1.07369,1.78724,1,-0.99547
11,4,108,100.00000,-1.38919,7.87846,regular,0,True,90.00000,95.50000,-4.50000,3128.00000,2,1076438,651,-0.64792,1.95158,-0.64792,1.95158,1,8.36605
11,5,109,20.00000,7.51754,2.73616,regular,0,True,10.00000,17.00000,-3.00000,3007.00000,2,1083093,584,2.14738,0.76009,2.14738,0.76009,1,-0.50799
11,6,110,140.00000,-6.12836,5.14230,regular,0,True,130.00000,134.75000,-5.25000,5230.00000,2,1093601,3252,-1.53649,1.31475,-1.53649,1.31475,1,-0.55308
11,7,111,160.00000,-7.51754,2.73616,regular,0,True,150.00000,152.75000,-7.25000,8191.00000,2,1104659,566,-1.85119,0.78063,-1.85119,0.78063,1,-2.86471
11,8,112,40.00000,6.12836,5.14230,regular,0,True,30.00000,41.25000,1.25000,3176.00000,2,1111231,550,1.57351,1.52018,1.57351,1.52018,1,4.01242
